<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
USDRUB;D;250117;000000;102.43;103.6392;101;102.498;39287
USDRUB;D;250119;000000;102.351;102.351;102;102;6
USDRUB;D;250120;000000;102.351;102.4451;100.5;100.9887;255
USDRUB;D;250121;000000;100.9648;101.83;98.75;99.4984;24819
USDRUB;D;250122;000000;99.4891;99.726;96.5;99.2461;22043
USDRUB;D;250123;000000;99.2511;100.351;98;99.8651;26244
USDRUB;D;250124;000000;99.8588;99.976;97.5;97.55;22744
USDRUB;D;250126;000000;97.55;97.55;97.55;97.55;2
USDRUB;D;250127;000000;97.775;98.38;96.4;97.3834;30166
USDRUB;D;250128;000000;97.55;98.6821;96.98;97.9899;25973
USDRUB;D;250129;000000;97.9897;99.851;97.55;99.2479;26347
USDRUB;D;250130;000000;99.2521;99.276;97.225;98.4979;28984
USDRUB;D;250131;000000;98.4982;98.8955;97.375;98.627;21836
USDRUB;D;250202;000000;98.627;98.627;98.325;98.627;6
USDRUB;D;250203;000000;98.627;100.3856;98.48;99.7415;24686
USDRUB;D;250204;000000;99.767;100.7257;98.625;100.7108;25026
USDRUB;D;250205;000000;100.7062;100.7209;97.125;98.0153;2519
USDRUB;D;250206;000000;97.9894;98.0415;96.225;96.7498;24590
USDRUB;D;250207;000000;96.726;97.8839;96.6;96.75;23477
USDRUB;D;250209;000000;97.226;97.226;96.75;97.226;9
USDRUB;D;250210;000000;97.226;98.05;96.375;96.6198;25644
USDRUB;D;250211;000000;96.6165;97.23;94.25;96.464;28299
USDRUB;D;250212;000000;95.851;96.5443;92.85;93.9832;28813
USDRUB;D;250213;000000;93.9844;94.726;88.75;89.4879;23632
USDRUB;D;250214;000000;89.5002;92.2666;88.976;91.101;23680
USDRUB;D;250216;000000;91.101;91.75;91.101;91.75;4
USDRUB;D;250217;000000;91.101;92.3;90.5;91.4858;24397
USDRUB;D;250218;000000;91.5037;92.369;90.325;91.5458;26766
USDRUB;D;250219;000000;91.5529;91.626;88.675;89.6274;23755
USDRUB;D;250220;000000;89.6128;89.643;87.625;88.6817;29427
USDRUB;D;250221;000000;88.6688;89.4158;87.05;88.496;26628
USDRUB;D;250223;000000;87.476;88.25;87.476;88.25;4
USDRUB;D;250224;000000;88.2922;89.28;87.476;87.7544;26153
USDRUB;D;250225;000000;87.7461;88.126;85.95;86.5957;25700
USDRUB;D;250226;000000;86.585;86.98;85.125;86.8295;25700
USDRUB;D;250227;000000;86.8398;88.28;86.425;87.7025;28299
USDRUB;D;250228;000000;87.6912;89.5125;87.376;89.125;29855
USDRUB;D;250302;000000;89.476;89.476;89.125;89.125;4
USDRUB;D;250303;000000;89.476;90.0648;88.7;89.6914;23585
USDRUB;D;250304;000000;89.7052;89.7734;88.725;89.7576;26663
USDRUB;D;250305;000000;89.7532;90.4721;89;90.3966;25642
USDRUB;D;250306;000000;90.3858;90.4395;88.75;88.9919;1787
USDRUB;D;250307;000000;88.9821;90.0219;86.9611;89.75;26505
USDRUB;D;250309;000000;89.75;89.75;89.75;89.75;2
USDRUB;D;250310;000000;88.75;88.75;87.25;87.6357;275
USDRUB;D;250311;000000;87.5977;88.88;84.875;85.6304;24669
USDRUB;D;250312;000000;85.6224;87.226;85.25;87.1407;25602
USDRUB;D;250313;000000;87.1473;87.1745;85.625;86.2358;380
USDRUB;D;250314;000000;86.2264;86.976;85.1;85.3755;29134
USDRUB;D;250316;000000;85.476;85.476;85.25;85.25;6
USDRUB;D;250317;000000;85.9701;85.9701;82.95;83.4526;28378
USDRUB;D;250318;000000;83.4516;83.4675;80.95;81.7602;22509
USDRUB;D;250319;000000;81.7512;84.226;81.7251;83.9919;28377
USDRUB;D;250320;000000;83.9916;85.726;83.25;84.9199;22364
USDRUB;D;250321;000000;84.9181;84.9554;83.726;84.25;341
USDRUB;D;250323;000000;84.476;84.476;84.25;84.25;5
USDRUB;D;250324;000000;84.476;84.511;83.175;83.8628;328
USDRUB;D;250325;000000;83.8722;84.7635;83.25;84.6226;428
USDRUB;D;250326;000000;84.6177;84.6447;83.45;84.0737;25083
USDRUB;D;250327;000000;84.0687;84.75;83.25;84.4949;24393
USDRUB;D;250328;000000;84.5051;85.7047;83.125;84.7;25160
USDRUB;D;250330;000000;84.7;84.7;84.7;84.7;4
USDRUB;D;250331;000000;84.925;86.4955;82.75;82.9986;23343
USDRUB;D;250401;000000;82.9941;85.2594;82.976;84.5046;22032
USDRUB;D;250402;000000;84.4977;84.976;83.575;84.236;29207
USDRUB;D;250403;000000;84.2759;84.68;83.675;84.077;26796
USDRUB;D;250404;000000;83.8883;85.726;83.65;84.25;23408
USDRUB;D;250406;000000;84.25;84.476;84.25;84.476;12
USDRUB;D;250407;000000;84.3764;86.5339;84.3764;86.149;22656
USDRUB;D;250408;000000;86.141;86.1661;85.15;85.8647;25021
USDRUB;D;250409;000000;85.8609;87.1734;85.325;86.1245;24118
USDRUB;D;250410;000000;85.8829;86.251;83.25;83.488;25014
USDRUB;D;250411;000000;83.4971;85.0367;83;83;25423
USDRUB;D;250413;000000;83;83.226;83;83.226;3
USDRUB;D;250414;000000;84.3305;84.3305;81.9;82.23;62334
USDRUB;D;250415;000000;82.23;83.5634;81.6;83.552;36637
USDRUB;D;250416;000000;83.5333;83.726;81.575;83.0213;26042
USDRUB;D;250417;000000;83.0187;83.726;81.63;82.025;23441
USDRUB;D;250418;000000;82.1511;82.25;80.58;81.625;21930
USDRUB;D;250420;000000;81.625;82.08;81.625;82.08;3
USDRUB;D;250421;000000;81.5501;82.08;78.375;80.98;22047
USDRUB;D;250422;000000;81.2108;81.701;80.375;81.5187;26202
USDRUB;D;250423;000000;81.5102;83.975;81.38;83.0092;25490
USDRUB;D;250424;000000;83.0014;83.525;81.875;83.2063;25012
USDRUB;D;250425;000000;83.2132;83.2356;82.32;82.5;23416
USDRUB;D;250427;000000;82.9;82.9;82.5;82.9;5
USDRUB;D;250428;000000;82.9;83.0536;82.05;82.6431;27935
USDRUB;D;250429;000000;82.637;82.6792;80.75;81.9919;25760
USDRUB;D;250430;000000;82.0039;82.101;81.08;81.9899;29707
USDRUB;D;250501;000000;82.013;82.2767;81.375;82.2229;84
USDRUB;D;250502;000000;82.2058;83.0699;81.28;82.625;24801
USDRUB;D;250504;000000;82.625;82.726;82.625;82.726;3
USDRUB;D;250505;000000;82.7734;82.8854;80.375;80.5012;25100
USDRUB;D;250506;000000;80.4929;82.976;80.226;81.4939;24339
USDRUB;D;250507;000000;81.4992;81.5305;80.476;80.6225;369
USDRUB;D;250508;000000;80.6119;82.75;80.5992;82.4788;26267
USDRUB;D;250509;000000;82.4972;84.601;82.226;82.375;351
USDRUB;D;250511;000000;82.375;82.375;82.375;82.375;4
USDRUB;D;250512;000000;82.63;82.875;80.375;81.0125;25387
USDRUB;D;250513;000000;80.9958;81.013;79.7;79.847;25321
USDRUB;D;250514;000000;79.8475;80.6393;79.725;80.3694;26040
USDRUB;D;250515;000000;80.4001;80.5622;79.75;79.9918;26223
USDRUB;D;250516;000000;79.991;81.0136;79.851;80.875;24566
USDRUB;D;250518;000000;80.875;80.875;80.875;80.875;3
USDRUB;D;250519;000000;80.675;80.98;79.625;80.7532;25764
USDRUB;D;250520;000000;80.7537;80.83;79.375;80.6182;29745
USDRUB;D;250521;000000;80.6095;80.73;79.625;79.826;26626
USDRUB;D;250522;000000;79.907;80.0765;79.2;79.6746;22391
USDRUB;D;250523;000000;79.6754;79.98;79.225;79.375;23515
USDRUB;D;250525;000000;79.626;79.626;79.375;79.375;3
USDRUB;D;250526;000000;79.476;79.875;79.375;79.7442;24772
USDRUB;D;250527;000000;79.7461;80.2654;79.625;80.2528;322
USDRUB;D;250528;000000;80.175;80.4933;79.275;79.9073;26021
USDRUB;D;250529;000000;79.8532;80.076;76.775;76.9017;25402
USDRUB;D;250530;000000;76.8768;79.122;76.8728;77.375;1202
USDRUB;D;250601;000000;76.985;77.375;76.985;77.375;6
USDRUB;D;250602;000000;76.985;79.561;76.985;79.2488;27425
USDRUB;D;250603;000000;79.2438;79.2633;78.3;78.9695;23777
USDRUB;D;250604;000000;78.9603;79.2675;78.275;79.2513;23336
USDRUB;D;250605;000000;79.2456;79.836;77.125;77.235;22183
USDRUB;D;250606;000000;77.2499;79.6129;77.2321;78.725;321
USDRUB;D;250608;000000;78.725;78.725;78.725;78.725;3
USDRUB;D;250609;000000;78.586;79.29;78.425;78.9925;25430
USDRUB;D;250610;000000;78.9931;79.0475;78.3;78.4725;26064
USDRUB;D;250611;000000;78.4753;79.6478;78.09;79.4902;22769
USDRUB;D;250612;000000;79.5001;80.5;79.09;79.9963;1083
USDRUB;D;250613;000000;79.9916;80.0319;79.1;79.7;29155
USDRUB;D;250615;000000;79.69;79.7;79.69;79.69;8
USDRUB;D;250616;000000;79.8792;79.8938;78.25;78.6318;24533
USDRUB;D;250617;000000;78.6291;79.075;78.225;78.4943;25109
USDRUB;D;250618;000000;78.4947;79.0954;78.15;78.4879;24469
USDRUB;D;250619;000000;78.4921;78.63;77.875;78.3747;27579
USDRUB;D;250620;000000;78.3675;78.54;77.875;78.375;23137
USDRUB;D;250622;000000;78.375;78.375;78.375;78.375;3
USDRUB;D;250623;000000;78.485;78.6667;77.975;78.512;22264
USDRUB;D;250624;000000;78.4927;78.86;78.086;78.3698;25096
USDRUB;D;250625;000000;78.3485;78.5003;77.725;78.2394;24905
USDRUB;D;250626;000000;78.247;78.985;78.075;78.7501;24542
USDRUB;D;250627;000000;78.7406;78.7643;77.75;78.375;26026
USDRUB;D;250629;000000;78.375;78.61;78.375;78.61;3
USDRUB;D;250630;000000;78.61;78.6924;78.075;78.1981;30044
USDRUB;D;250701;000000;78.1925;78.6509;78.075;78.4892;25925
USDRUB;D;250702;000000;78.4997;78.9584;78.385;78.9217;25731
USDRUB;D;250703;000000;78.9081;79.115;78.525;79.061;23155
USDRUB;D;250704;000000;79.0711;79.3082;78.59;78.625;25019
USDRUB;D;250706;000000;78.69;78.69;78.625;78.69;8
USDRUB;D;250707;000000;78.69;79.061;78.45;78.6965;314
USDRUB;D;250708;000000;78.674;78.735;78.05;78.5039;23944
USDRUB;D;250709;000000;78.4914;78.5148;77.875;78.14;62777
USDRUB;D;250710;000000;78.14;78.2118;73.925;77.7973;36830
USDRUB;D;250711;000000;77.7928;78.0285;77.475;77.94;24609
USDRUB;D;250713;000000;77.94;77.94;77.875;77.875;6
USDRUB;D;250714;000000;77.94;78.7407;77.575;78.0975;25932
USDRUB;D;250715;000000;78.0728;78.2479;77.475;78.0734;24474
USDRUB;D;250716;000000;78.069;78.4953;77.875;78.2468;23139
USDRUB;D;250717;000000;78.2534;78.69;77.875;77.985;24525
USDRUB;D;250718;000000;77.985;78.69;77.8895;78.375;52848
USDRUB;D;250720;000000;78.69;78.69;78.375;78.375;3
USDRUB;D;250721;000000;78.69;78.69;78.025;78.1943;22735
USDRUB;D;250722;000000;78.1992;78.5175;77.825;78.4906;26039
USDRUB;D;250723;000000;78.4965;78.6584;78.075;78.4006;25642
USDRUB;D;250724;000000;78.4089;79.5582;78.125;79.2423;329
USDRUB;D;250725;000000;79.251;80.0184;79.075;79.225;27477
USDRUB;D;250727;000000;79.225;79.225;79.225;79.225;2
USDRUB;D;250728;000000;79.39;81.3601;79.175;81.3485;25806
USDRUB;D;250729;000000;81.3439;82.611;80.975;81.241;25319
USDRUB;D;250730;000000;81.2409;82.3496;80.325;80.99;62383
USDRUB;D;250731;000000;80.99;81.5909;79.68;81.0883;40734
USDRUB;D;250801;000000;81.1067;81.1462;79.875;79.985;23346
USDRUB;D;250803;000000;79.875;79.985;79.875;79.985;5
USDRUB;D;250804;000000;79.375;80.0197;79.375;79.8228;260
USDRUB;D;250805;000000;79.8064;80.285;79.625;79.9972;25154
USDRUB;D;250806;000000;79.9809;80.3428;79.826;79.9975;24385
USDRUB;D;250807;000000;80.0009;80.211;79.025;79.2427;25931
USDRUB;D;250808;000000;79.2643;80.118;79.2323;79.875;26219
USDRUB;D;250810;000000;79.875;79.875;79.875;79.875;1
USDRUB;D;250811;000000;79.836;80.11;79.3;79.493;24204
USDRUB;D;250812;000000;79.5013;80.11;79.325;79.446;25829
USDRUB;D;250813;000000;79.4434;79.94;79.075;79.4388;22946
USDRUB;D;250814;000000;79.431;79.9269;79.14;79.7519;23006
USDRUB;D;250815;000000;79.751;80.2936;79.625;80.025;28753
USDRUB;D;250817;000000;80.025;80.025;79.84;79.84;5
USDRUB;D;250818;000000;79.84;80.517;79.84;80.4947;23512
USDRUB;D;250819;000000;80.498;80.8115;80.125;80.7703;25715
USDRUB;D;250820;000000;80.7857;80.8103;80.09;80.4927;26548
USDRUB;D;250821;000000;80.5102;80.6124;80.09;80.5725;25179
USDRUB;D;250822;000000;80.569;80.94;80.24;80.425;23131
USDRUB;D;250824;000000;80.69;80.69;80.425;80.425;6
USDRUB;D;250825;000000;80.69;80.8601;80.39;80.6953;30576
USDRUB;D;250826;000000;80.836;80.836;79.925;80.5004;26567
USDRUB;D;250827;000000;80.5107;80.9611;79.975;80.3341;30091
USDRUB;D;250828;000000;80.3379;80.535;79.625;80.4851;25549
USDRUB;D;250829;000000;80.497;80.6535;79.775;79.775;27762
USDRUB;D;250831;000000;79.775;80.34;79.775;79.775;6
USDRUB;D;250901;000000;80.34;80.985;79.875;80.5704;254
USDRUB;D;250902;000000;80.5834;80.66;80.275;80.5487;27209
USDRUB;D;250903;000000;80.5481;81.018;80.275;80.9873;23574
USDRUB;D;250904;000000;80.9953;81.4298;80.5;81.2927;23107
USDRUB;D;250905;000000;81.297;81.5276;81;81.125;25948
USDRUB;D;250907;000000;81.285;81.285;81.125;81.285;7
USDRUB;D;250908;000000;81.285;82.785;81.235;82.4698;24186
USDRUB;D;250909;000000;82.469;83.857;82.4568;83.6941;24827
USDRUB;D;250910;000000;83.6936;85.235;83.61;84.4926;25658
USDRUB;D;250911;000000;84.5073;85.91;84.336;84.76;25184
USDRUB;D;250912;000000;84.5064;85.2461;82.975;83.086;25180
USDRUB;D;250914;000000;83.875;83.875;83.086;83.086;6
USDRUB;D;250915;000000;83.086;83.985;82.225;82.9974;24610
USDRUB;D;250916;000000;82.9876;83.2405;82.19;83.1951;27830
USDRUB;D;250917;000000;83.1978;84.1108;82.45;83.9997;24759
USDRUB;D;250918;000000;84.0114;84.0207;82.79;82.84;24448
USDRUB;D;250919;000000;83.2968;83.985;82.84;83.375;22082
USDRUB;D;250921;000000;83.375;83.375;83.186;83.186;6
USDRUB;D;250922;000000;83.186;84.0443;83.186;83.6169;25770
USDRUB;D;250923;000000;83.6294;83.888;83.125;83.6494;29037
USDRUB;D;250924;000000;83.6651;83.959;83.39;83.7538;26035
USDRUB;D;250925;000000;83.7446;84.1008;83.475;83.9488;9127
USDRUB;D;250926;000000;83.9402;84.2509;83;83.25;22606
USDRUB;D;250928;000000;83.635;83.635;83.25;83.635;8
USDRUB;D;250929;000000;83.635;83.635;82.64;83.0731;25765
USDRUB;D;250930;000000;83.071;83.3023;82.225;82.8964;22671
USDRUB;D;251001;000000;82.9095;82.9152;80.99;82.5003;26792
USDRUB;D;251002;000000;82.4945;82.5673;80.69;82.5389;23197
USDRUB;D;251003;000000;82.5584;82.635;81.14;82.125;23261
USDRUB;D;251005;000000;82.336;82.336;82.125;82.125;3
USDRUB;D;251006;000000;82.336;83.4184;82.19;82.9957;26635
USDRUB;D;251007;000000;83.0064;83.11;81.725;82.0772;24770
USDRUB;D;251008;000000;82.0748;82.686;80.875;81.49;62411
USDRUB;D;251009;000000;81.49;81.985;80.875;81.1685;42207
USDRUB;D;251010;000000;81.1768;82.235;80.975;81.5;20859
USDRUB;D;251012;000000;81.61;81.61;81.5;81.5;5
USDRUB;D;251013;000000;81.61;81.686;80.25;81.1446;26760
USDRUB;D;251014;000000;81.1591;81.1672;78.75;79.4947;25605
USDRUB;D;251015;000000;79.4899;79.79;78.125;78.6468;23058
USDRUB;D;251016;000000;78.6397;81.035;78.2;80.4946;23602
USDRUB;D;251017;000000;80.4875;81.8187;79.89;81.235;25253
USDRUB;D;251019;000000;81.235;81.235;81.05;81.235;7
USDRUB;D;251020;000000;81.235;81.4808;80.65;80.8462;27160
USDRUB;D;251021;000000;80.8404;81.44;80.425;81.3721;26948
USDRUB;D;251022;000000;81.3568;82.0146;81.19;81.4995;30167
USDRUB;D;251023;000000;81.5058;82.375;80.575;81.24;41610
USDRUB;D;251024;000000;81.24;81.5832;79.625;79.985;43058
USDRUB;D;251026;000000;79.985;79.985;79.625;79.625;8
USDRUB;D;251027;000000;79.985;79.985;78.8;79.2471;237
USDRUB;D;251028;000000;79.2457;80.19;79.125;79.2366;26897
USDRUB;D;251029;000000;79.2441;80.11;79.19;79.9995;25359
USDRUB;D;251030;000000;80.0143;80.985;79.485;79.9486;21754
USDRUB;D;251031;000000;79.9464;80.9612;79.836;80.675;24966
USDRUB;D;251102;000000;80.375;80.885;80.375;80.375;5
USDRUB;D;251103;000000;80.885;81.0313;79.9867;80.69;62563
USDRUB;D;251104;000000;80.69;81.11;80.49;80.996;43885
USDRUB;D;251105;000000;80.9994;81.3999;80.34;81.3447;26515
USDRUB;D;251106;000000;81.3536;81.6136;80.89;81.2515;24455
USDRUB;D;251107;000000;81.2509;81.485;80.825;80.825;29221
USDRUB;D;251109;000000;80.825;80.985;80.825;80.985;4
USDRUB;D;251110;000000;80.985;81.39;80.575;81.2504;25532
USDRUB;D;251111;000000;81.2455;81.5931;80.825;80.9413;26333
USDRUB;D;251112;000000;80.9443;81.385;80.875;81.2726;25852
USDRUB;D;251113;000000;81.2778;81.5223;80.29;80.6873;24309
USDRUB;D;251114;000000;80.6973;81.235;80.39;80.725;25233
USDRUB;D;251116;000000;80.885;80.885;80.725;80.725;11
USDRUB;D;251117;000000;80.9486;81.3481;80.69;81.2468;30693
USDRUB;D;251118;000000;81.2466;81.2601;80.85;81.0698;27353
USDRUB;D;251119;000000;81.067;81.083;80.3;80.545;396
USDRUB;D;251120;000000;80.5559;80.74;79.775;80.0266;23831
USDRUB;D;251121;000000;80.046;80.135;78.45;79;29191
USDRUB;D;251123;000000;79.211;79.211;79;79;7
USDRUB;D;251124;000000;79.211;79.275;77.65;78.4973;30352
USDRUB;D;251125;000000;78.492;79.1913;78.285;78.8761;26401
USDRUB;D;251126;000000;78.8581;78.94;78.375;78.491;27812
USDRUB;D;251127;000000;78.4915;78.59;77.85;77.9467;25816
USDRUB;D;251128;000000;77.9491;78.44;77.15;77.4;26003
USDRUB;D;251130;000000;77.4;77.61;77.4;77.61;6
USDRUB;D;251201;000000;77.4561;77.94;77.3794;77.724;22946
USDRUB;D;251202;000000;77.7157;77.77;77.15;77.485;25097
USDRUB;D;251203;000000;77.4408;78.311;76.4;77.59;59781
USDRUB;D;251204;000000;77.59;77.59;75.9;76.0053;53546
USDRUB;D;251205;000000;75.9766;77.3166;75.49;76.4;23182
USDRUB;D;251207;000000;77.285;77.285;76.4;77.285;7
USDRUB;D;251208;000000;77.285;77.285;76.1;76.5362;26279
USDRUB;D;251209;000000;76.5324;77.3427;76.2;77.1926;25506
USDRUB;D;251210;000000;77.1948;78.9;77.025;78.2495;25765
USDRUB;D;251211;000000;78.2464;80.2716;78.2222;80.2631;25169
USDRUB;D;251212;000000;79.735;80.2958;79.19;79.95;30009
USDRUB;D;251214;000000;79.635;79.95;79.635;79.95;6
USDRUB;D;251215;000000;79.635;79.76;78.925;79.488;27999
USDRUB;D;251216;000000;79.4945;79.936;78.95;79.0443;390
USDRUB;D;251217;000000;79.049;80.836;79.0317;80.495;25575
USDRUB;D;251218;000000;80.4943;80.5078;79.69;79.79;63101
USDRUB;D;251219;000000;79.79;81.19;79.79;80.4;51469
USDRUB;D;251221;000000;80.535;80.535;80.4;80.4;8
USDRUB;D;251222;000000;80.535;80.535;78.475;78.7979;26387
USDRUB;D;251223;000000;78.7925;78.836;77.9;77.9962;25170
USDRUB;D;251224;000000;77.9811;79.0141;77.9756;78.9;28669
USDRUB;D;251225;000000;78.9649;78.985;77.1962;78.9;26337
USDRUB;D;251226;000000;77.99;78.35;77.19;78.35;26084
USDRUB;D;251228;000000;77.54;78.35;77.54;78.35;6
USDRUB;D;251229;000000;77.54;78.6108;76.485;78.4954;23494
USDRUB;D;251230;000000;78.4893;79.8211;77.89;79.4946;24305
USDRUB;D;251231;000000;79.499;82.011;78.39;78.65;14481
USDRUB;D;260101;000000;79.0144;79.086;78.65;78.65;19
USDRUB;D;260102;000000;78.9345;80.3265;78.7313;80.2;215
